image_path,label
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_6630.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_6816.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_6850.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_6856.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_6954.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_6987.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7042.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7063.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7121.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7150.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_717.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7245.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7303.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7323.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7365.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7411.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7537.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7597.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_77.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7743.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7820.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_790.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7971.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_7973.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8064.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8101.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8158.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8199.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8220.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8239.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_827.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8421.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8458.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8544.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8546.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8588.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_860.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8773.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8836.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8871.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_8961.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_902.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9021.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9108.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9229.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9422.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9442.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_970.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9713.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9783.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\cloudy\train_9868.jpg,Cloudy
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1000).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1004).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1005).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1007).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1008).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(101).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1010).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1011).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1014).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1015).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1017).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1020).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1021).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1028).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1031).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1032).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1034).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1037).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1038).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1040).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1041).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1043).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1045).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1048).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1050).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1051).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1054).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1056).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1058).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1059).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(106).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1060).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1061).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1066).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1080).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1085).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1087).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1090).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(1091).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(11).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(111).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(112).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(113).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(114).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(117).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(12).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(122).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(123).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(132).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(134).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(138).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(149).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(15).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(150).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(166).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(17).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(173).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(175).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(177).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(184).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(185).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(186).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(19).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(193).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(196).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(2).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(200).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(201).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(206).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(209).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(212).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(213).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(215).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(216).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(217).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(219).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(22).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(224).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(227).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(230).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(233).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(239).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(243).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(245).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(247).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(250).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(253).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(254).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(255).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(258).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(259).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(260).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(268).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(269).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(27).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(279).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(282).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(288).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(290).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(291).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(295).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(297).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(298).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(300).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(301).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(304).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(305).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(313).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(321).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(330) (1).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(330).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(335).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(337).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(338).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(34).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(340).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(341).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(344).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(347).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(349).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(354).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(355).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(357).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(36).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(360).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(368).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(37).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(374).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(378).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(380).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(388).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(389).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(392).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(395).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(396).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(400).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(401).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(403).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(404).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(405).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(407).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(410).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(412) (1).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(413) (1).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(415).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(417).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(419).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(421).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(423).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(427).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(432).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(433).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(440).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(443).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(445).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(447).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(453).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(456).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(457).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(464).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(467).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(47).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(470).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(474).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(476).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(48).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(480).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(481).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(483).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(485).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(487).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(498).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(499).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(500).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(503).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(505).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(507).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(508).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(509).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(510).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(518).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(522).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(524).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(527).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(531).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(537).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(540).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(543).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(544).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(545).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(550).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(552).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(553).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(559).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(56).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(560).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(561).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(565).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(568).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(57).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(574).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(578).jpg,Desert
C:\Users\Asys\OneDrive\Desktop\edunet\Week 3\Satellite Image data\desert\desert(580).jpg,Desert
